toi,tid,tfopwg_disp,rastr,ra,decstr,dec,st_pmra,st_pmdec,pl_tranmid,pl_orbper,pl_trandurh,pl_trandep,pl_rade,pl_insol,pl_eqt,st_tmag,st_dist,st_teff,st_logg,st_rad,toi_created,rowupdate
532.01,144700903,,05h40m19.21s,85.0800540,+11d33m45.49s,11.5626370,23.3680000,-38.0990000,2458470.5762940,2.3268110,1.6690990,8583.0566410,5.6111090,89.3264390,784.0878910,12.6785000,135.0470000,3946.0000000,4.6903900,0.6060000,2019-02-26 17:36:51,2019-12-17 10:00:02
533.01,309791156,,05h20m13.17s,80.0548630,-62d38m46.27s,-62.6461860,16.1550000,-30.6810000,2458332.6934810,19.5728340,4.2401410,1721.8809810,4.6216090,112.0962220,829.8842160,10.9621000,123.3910000,4666.1000980,4.2300000,1.1335000,2019-02-26 17:36:58,2019-12-17 10:00:02
534.01,281909674,KP,06h50m53.07s,102.7211430,-05d05m11.24s,-5.0864560,1.6370000,-3.2570000,2458470.8149410,4.0347930,2.9351560,16956.5546880,13.3263350,437.4196780,1166.3914790,14.4266000,1148.9300000,5945.0000000,4.4672100,1.0100000,2019-02-26 17:36:56,2019-12-17 10:00:02
535.01,280210963,KP,06h43m03.76s,100.7656870,-01d17m47.2s,-1.2964440,1.6940000,-3.4750000,2458471.0220950,2.8278950,2.9178830,62881.9414060,28.3551200,721.8096920,1321.9816890,14.7971000,1126.3700000,5675.0000000,4.3734200,1.1200000,2019-02-26 17:36:56,2019-12-17 10:00:02
536.01,234825296,KP,06h30m52.9s,97.7204250,+00d13m36.81s,0.2268930,-0.2620000,-2.8030000,2458473.3818360,9.2460630,2.4107830,13678.6660160,12.9724390,137.1487580,872.8059690,13.8786000,844.0610000,5880.0000000,4.4781300,1.0200000,2019-02-26 17:36:53,2019-12-17 10:00:02
537.01,234112540,KP,06h45m06.54s,101.2772400,+00d48m54.78s,0.8152160,-3.0710000,-8.2780000,2458470.4183350,4.0376780,2.4688020,16013.7568360,15.3027720,712.1964110,1317.5578610,13.4831000,882.4720000,6100.0000000,4.2873300,1.1900000,2019-02-26 17:36:53,2019-12-17 10:00:02
538.01,237751146,,06h57m19.68s,104.3319800,+04d01m43.31s,4.0286980,52.0750000,-61.6460000,2458469.9154050,1.6699650,2.7311720,26094.7031250,5.9840650,37.7930070,632.3719480,14.1477000,133.2100000,3411.0000000,4.9094800,0.3410000,2019-02-26 17:36:54,2020-03-27 12:00:19
539.01,238004786,,06h50m16.41s,102.5683890,-53d00m19.81s,-53.0055030,-4.1150000,33.0790000,2458468.3521730,0.3095430,1.1510410,307.6326600,1.8255830,5483.2973630,2194.7253420,10.5958000,108.3680000,4836.0000000,4.4496800,0.8745790,2019-02-26 17:36:54,2019-12-17 10:00:02
540.01,200322593,,05h05m14.33s,76.3096950,-47d56m15.14s,-47.9375390,-66.0850000,25.0770000,2458411.8264160,1.2391330,0.4704550,2167.8928220,4.9388740,7.0067760,414.9533690,11.5045000,14.0022000,3042.0000000,4.4380000,1.0000000,2019-02-26 17:36:52,2019-12-17 10:00:02
541.01,143271144,,06h02m54.6s,90.7274910,-30d49m58.46s,-30.8329060,-1.2740000,5.6840000,2458469.1766360,1.3529660,1.8205670,14841.3994140,15.5100870,958.9918820,1419.2976070,14.7117000,1105.3800000,4978.0000000,4.4380000,1.0000000,2019-02-26 17:36:51,2020-03-06 12:00:34
542.01,49771092,,06h24m15.9s,96.0662320,-28d08m04.92s,-28.1347000,-0.6770000,-5.0720000,2458469.0600590,1.6312700,1.1942440,16058.4902340,11.3144640,698.3729250,1311.1174320,14.8067000,939.1270000,5084.0000000,4.4809300,0.8788450,2019-02-26 17:36:48,2020-03-06 12:00:34
543.01,53593457,FP,06h41m13.46s,100.3060940,-03d55m32.99s,-3.9258310,19.5700000,-65.1400000,2458468.3321530,0.5308930,1.9101770,33453.5976560,3.7472020,61.4271930,714.0192260,15.0404000,,3085.0000000,5.0795000,0.1930000,2019-02-26 17:36:49,2019-12-17 10:00:02
544.01,50618703,,05h29m09.62s,82.2900720,-00d20m34.43s,-0.3428980,34.2970000,-78.1310000,2458469.7587890,1.5482140,1.2160620,865.5993040,2.3226420,323.3770140,1081.5511470,9.6504000,41.1166000,4665.0000000,4.6763100,0.6553280,2019-02-26 17:36:48,2019-12-17 10:00:02
545.01,37168957,KP,06h32m41.38s,98.1724170,-00d01m53.77s,-0.0316040,2.3350000,-3.2600000,2458470.1751710,1.8999940,2.4060970,33129.1132810,18.2612740,899.3679810,1396.7031250,14.2465000,764.8890000,5440.0000000,4.4161500,1.0000000,2019-02-26 17:36:47,2019-12-17 10:00:02
546.01,36440357,KP,06h48m46.71s,102.1946230,-00d40m22.03s,-0.6727860,-3.6590000,-3.8980000,2458475.3320310,9.1985540,4.4037350,18326.8769530,16.1194970,220.5795590,982.9039310,13.1573000,726.4120000,6190.0000000,4.3665100,1.1700000,2019-02-26 17:36:46,2019-12-17 10:00:02
547.01,36352297,KP,06h48m19.17s,102.0798590,-03d06m07.7s,-3.1021390,-6.0150000,0.5470000,2458469.0676270,1.5090170,2.4745870,24016.3281250,17.5829520,2156.0678710,1737.9422610,13.0501000,787.9090000,5950.0000000,4.3255100,1.1100000,2019-02-26 17:36:46,2019-12-17 10:00:02
548.01,42821097,KP,06h28m08.06s,97.0335980,-00d10m14.62s,-0.1707290,4.7990000,-6.0130000,2458468.6862790,3.8954560,4.7668440,7339.5576170,14.3639300,1256.5861820,1518.5106200,13.1861000,790.6630000,6090.0000000,4.0862500,1.6500000,2019-02-26 17:36:47,2019-12-17 10:00:02
549.01,32830028,FP,05h47m00.52s,86.7521820,-24d50m33.51s,-24.8426420,2.4480000,-98.5360000,2458468.3443600,0.5162780,0.5656110,20289.2109380,2.4423480,50.4166370,679.6154170,14.2321000,80.6542000,3009.0000000,5.1097600,0.1690000,2019-02-26 17:36:46,2019-12-17 10:00:02
550.01,311183180,FP,03h40m07.67s,55.0319690,+05d52m28.63s,5.8746190,108.1200000,9.3000000,2458439.5855710,13.2498370,3.2551770,24779.0507810,17.8505060,24.9691730,570.1259160,9.1073000,62.0121000,5076.0000000,4.7100000,0.6705490,2019-02-26 16:21:13,2019-12-17 10:00:02
550.02,311183180,FP,03h40m07.67s,55.0319690,+05d52m28.63s,5.8746190,108.1200000,9.3000000,2458447.3985600,10.0432450,3.0997890,21393.2265620,16.6824340,36.1287420,625.2921140,9.1073000,62.0121000,5076.0000000,4.7100000,0.6705490,2019-02-26 16:21:13,2019-12-17 10:00:02
551.01,192826603,KP,05h30m51.41s,82.7142130,-36d37m51.53s,-36.6309810,-31.9020000,-41.0260000,2458438.0820310,2.6471860,1.1358640,20744.4042970,9.2587280,67.0151290,729.7312620,13.9143000,218.1210000,3916.0000000,4.7190700,0.5700000,2019-02-26 16:21:09,2019-12-17 10:00:02
552.01,44737596,,04h03m47.85s,60.9493920,-25d24m32.12s,-25.4089210,12.8720000,-1.7530000,2458413.0625000,2.7885030,1.8587170,26224.6796880,16.3451000,106.1428150,818.6389160,13.8231000,194.9640000,3654.0000000,4.4380000,1.0000000,2019-02-26 16:21:04,2020-03-04 12:58:47
553.01,161477033,FP,04h53m02.71s,73.2612860,-45d32m25.46s,-45.5404050,50.6940000,67.5040000,2458443.2215580,14.0581510,3.5146270,858.6168210,2.4672890,41.3300320,646.6751710,10.0614000,108.1590000,5465.0000000,4.5702500,0.8398540,2019-02-26 16:21:07,2019-12-17 10:00:02
553.02,161477033,,04h53m02.71s,73.2612860,-45d32m25.46s,-45.5404050,50.6940000,67.5040000,2458419.3704830,11.9275520,2.8615570,730.1583860,2.2821710,55.5784190,696.3800050,10.0614000,108.1590000,5465.0000000,4.5702500,0.8398540,2019-05-07 17:42:37,2019-12-17 10:00:02
553.03,161477033,,04h53m02.71s,73.2612860,-45d32m25.46s,-45.5404050,50.6940000,67.5040000,2458416.3935550,40.9021720,4.2907280,1051.9377440,2.7354500,10.7476330,461.7936400,10.0614000,108.1590000,5465.0000000,4.5702500,0.8398540,2019-05-07 17:42:37,2019-12-17 10:00:02
554.01,407966340,,04h02m59.6s,60.7483360,+09d12m27.96s,9.2077680,89.5670000,-165.7620000,2458442.6192630,7.0486020,3.2878550,319.0893550,3.4115920,416.6824040,1152.3145750,6.4386000,45.6181000,6337.8701170,4.4380000,1.8251000,2019-02-26 16:21:15,2019-12-17 10:00:02
555.01,170849515,,04h41m21.54s,70.3397670,-32d19m13.5s,-32.3204170,-5.4290000,-38.6090000,2458438.1488040,1.9412850,1.7786450,37131.7382810,10.8320530,91.2110980,788.1913450,14.8570000,385.6890000,3837.0000000,4.7260800,0.5590000,2019-02-26 16:21:08,2020-03-06 12:00:34
556.01,59003115,FP,03h48m54.13s,57.2255460,+13d28m59.3s,13.4831390,55.6030000,-91.7190000,2458439.0759280,2.2941850,2.7507630,697.4719850,1.9561100,304.4789120,1065.3911130,11.3075000,146.9050000,5062.0000000,4.6200000,0.7074450,2019-02-26 16:21:04,2019-12-17 10:00:02
557.01,55488511,,03h56m04.28s,59.0178130,-10d16m19.23s,-10.2720080,147.0590000,4.9730000,2458439.5416260,3.3454310,0.9892330,1625.2469480,2.4004840,48.6239620,673.4918210,11.6434000,75.9623000,3883.0000000,4.7102200,0.5800000,2019-02-26 16:21:04,2019-12-17 10:00:02
558.01,207110080,,02h49m09.96s,42.2915090,-58d01m28.86s,-58.0246830,1.0710000,3.8590000,2458368.2894900,14.5481200,20.8330000,4710.0000000,57.2336000,1177.6100000,1631.0000000,10.9923000,402.6300000,6025.8000000,4.0000000,1.7600000,2019-04-04 21:06:23,2020-05-20 16:00:02
559.01,209459275,,03h07m16.47s,46.8186160,-31d09m46.78s,-31.1629950,-23.1360000,-69.6980000,2458411.9248100,6.9840700,5.2320000,9850.0000000,12.1169000,516.3980000,1328.0000000,10.5704000,233.2660000,5972.0000000,4.3100000,1.2100000,2019-01-18 16:50:41,2020-05-20 16:00:02
560.01,101011575,,08h38m45.19s,129.6883030,-13d15m23.5s,-13.2565270,-63.8580000,38.3740000,2458517.6914060,6.3974380,2.1194730,1791.7092290,2.8479850,66.2446290,727.6246950,8.5925000,31.5666000,4695.0000000,4.5000000,0.6652080,2019-04-05 20:18:16,2019-12-17 10:00:02
561.01,377064495,,09h52m44.44s,148.1851520,+06d12m57.97s,6.2161030,-108.4320000,-61.5110000,2458527.0552980,10.7813270,4.8588290,1207.2476810,3.7727760,66.3304520,727.8602290,9.5273000,85.7990000,5391.0000000,4.5252600,0.8753680,2019-04-05 20:18:18,2019-12-17 10:00:02
561.02,377064495,,09h52m44.44s,148.1851520,+06d12m57.97s,6.2161030,-108.4320000,-61.5110000,2458517.4981690,0.4465470,1.3667690,289.9990840,1.5542100,4628.6303710,2103.6955570,9.5273000,85.7990000,5391.0000000,4.5252600,0.8753680,2019-04-05 20:18:18,2019-12-17 10:00:02
561.03,377064495,,09h52m44.44s,148.1851520,+06d12m57.97s,6.2161030,-108.4320000,-61.5110000,2458521.8502200,16.3716510,3.4780420,922.8710940,2.8421210,38.0031280,633.2490840,9.5273000,85.7990000,5391.0000000,4.5252600,0.8753680,2019-04-05 20:18:18,2019-12-17 10:00:02
562.01,413248763,CP,09h36m01.79s,144.0074640,-21d39m54.23s,-21.6650630,138.6940000,-990.3110000,2458517.9996340,3.9307920,1.3325570,1164.2575680,1.3047290,14.0066190,493.4044800,8.7409400,9.4418100,3505.0000000,4.9057300,0.3590000,2019-04-05 20:18:18,2019-12-17 10:00:02
563.01,405454160,,09h32m58.36s,143.2431680,-17d20m36.51s,-17.3434740,-37.7000000,11.6000000,2458524.1387940,,3.7740520,2350.5222170,5.6682270,76.9334870,755.3506470,10.4397000,157.1520000,5383.0000000,4.4235200,0.9830250,2019-04-05 20:18:18,2019-12-17 10:00:02
564.01,1003831,,08h41m10.84s,130.2951540,-16d02m10.78s,-16.0363270,-2.5080000,-11.0250000,2458518.2034910,1.6511420,0.7581840,3006.6103520,5.4503510,1226.2194820,1509.2520750,10.6701000,199.5810000,5752.0000000,4.4712200,0.9766990,2019-04-05 20:18:16,2019-12-17 10:00:02
565.01,1103432,FP,08h42m19.55s,130.5814390,-17d11m21.93s,-17.1894240,-3.9730000,2.4830000,2458519.8704830,3.7278910,3.8734100,17864.3046880,18.6229360,967.2254640,1422.3343510,12.8283000,988.8010000,6231.0000000,4.2644500,1.3407700,2019-04-05 20:18:16,2020-03-04 12:58:47
566.01,1133072,FP,08h44m20.67s,131.0861450,-28d04m36.37s,-28.0767700,48.6910000,-45.7430000,2458517.5316160,0.8465420,2.4088370,2524.5676270,1.6424140,85.2240750,774.9261470,12.6250000,83.5896000,3380.0000000,4.9252100,0.3250000,2019-04-05 20:18:16,2019-12-17 10:00:02
567.01,13349647,KP,08h46m19.29s,131.5803900,-08d01m37.15s,-8.0269850,-4.0770000,-8.7100000,2458518.5053710,1.5373680,1.8746480,19329.3847660,14.5994000,1514.2077640,1590.9851070,12.2120000,386.3460000,5959.0000000,4.4894000,0.9800000,2019-04-05 20:18:16,2019-12-17 10:00:02
568.01,37575651,,09h01m21.72s,135.3404860,-28d19m28.52s,-28.3245890,-0.4000000,-2.2000000,2458521.9116210,9.5962950,2.8773250,1229.3782960,3.5505770,127.9041290,857.7108150,8.2866000,305.6760000,5780.0000000,4.4380000,1.0000000,2019-04-05 20:18:16,2019-12-17 10:00:02
569.01,123482865,PC,07h40m24.67s,115.1027790,-42d09m16.79s,-42.1546630,6.3170000,-3.0680000,2458523.0911870,13.1136830,2.7112590,2858.0302730,7.9135900,225.7662200,988.6315920,9.4727000,156.2260000,6845.0000000,4.3611300,1.3299400,2019-04-05 20:18:16,2019-12-17 10:00:02
570.01,126733133,,09h07m49.33s,136.9555240,-51d52m01.97s,-51.8672130,50.2350000,-23.7990000,2458517.4509280,1.4688330,0.7782690,1259.1818850,4.6142230,2687.1997070,1836.3046880,10.0270000,193.4680000,5973.0000000,4.2729800,1.2669300,2019-04-05 20:18:17,2019-12-17 10:00:02
571.01,270468559,KP,09h01m22.65s,135.3443580,+06d05m49.5s,6.0970830,-2.9110000,-33.3890000,2458519.4636230,4.6415470,3.8617520,7829.2197270,13.6702990,687.8450320,1306.1480710,11.5598000,405.2380000,5743.0000000,4.1409300,1.5300000,2019-04-05 20:18:17,2019-12-17 10:00:02
572.01,289535142,FP,08h46m05.98s,131.5249240,-13d12m10.33s,-13.2028700,-10.3230000,3.9850000,2458518.7921140,2.3382470,2.8835740,14405.7050780,18.8827440,2745.2565920,1846.1436770,12.5400000,660.8150000,6621.0000000,4.2074200,1.5366200,2019-04-05 20:18:17,2020-03-04 12:58:47
573.01,296780789,,09h29m23.26s,142.3469170,-14d30m42.12s,-14.5116990,-75.9800000,-80.8600000,2458524.6326900,13.5770070,1.7022980,143013.7656250,18.9204940,2.2748290,313.2253720,12.5190000,90.0361900,3404.0000000,4.9107900,0.3380000,2019-04-05 20:18:17,2020-03-25 12:00:24
574.01,315002523,KP,09h39m42.45s,144.9268590,-28d35m08.16s,-28.5856000,-2.2060000,-4.0940000,2458518.6173100,3.3028890,5.2960930,8470.2617190,19.4852830,2253.7407230,1757.2993160,12.4257000,861.8430000,6071.0000000,3.9331100,2.0400000,2019-04-05 20:18:18,2019-12-17 10:00:02
575.01,386435344,,08h31m58.87s,127.9953100,-16d53m06.44s,-16.8851210,12.8900000,-46.8630000,2458520.0891110,16.5973340,2.7849240,2308.8862300,15.0214650,301.4602660,1062.7406010,8.7772800,181.9870000,6529.0000000,4.0031400,1.9143200,2019-04-05 20:18:18,2019-12-17 10:00:02
576.01,408310006,CP,09h39m30.03s,144.8751050,-20d58m56.71s,-20.9824190,-55.0820000,10.9270000,2458518.9647220,5.4439360,3.6198380,3034.6804200,7.2421690,539.0504150,1228.9298100,8.8684900,114.1730000,6313.0000000,4.3263200,1.2682600,2019-04-05 20:18:18,2019-12-17 10:00:02
577.01,410094645,FP,08h53m02.14s,133.2589160,-22d11m53.31s,-22.1981430,-0.8710000,0.0840000,2458517.9775390,3.3297880,3.2471300,22427.2988280,29.2792360,3196.5073240,1917.7353520,12.4167000,680.7470000,7341.0000000,4.1424400,1.8146300,2019-04-05 20:18:18,2020-03-04 12:58:47
578.01,423275733,KP,09h22m01.52s,140.5063160,-23d56m45.97s,-23.9461020,-15.8340000,15.1970000,2458518.6915280,2.0529780,2.6521570,10176.9003910,17.9735760,2596.9667970,1820.6914060,12.3368000,730.9330000,6010.0000000,4.1325900,1.6400000,2019-04-05 20:18:19,2019-12-17 10:00:02
579.01,238061845,,06h56m29.1s,104.1212540,-50d09m28.48s,-50.1579110,-8.9000000,4.5000000,2458470.0614700,1.6841800,1.5200000,660.0000000,14.1119000,620.9560000,1390.0000000,9.6668000,,4959.7000000,,4.9400000,2019-04-01 16:52:00,2020-05-20 16:00:02
580.01,81419525,,08h12m25.99s,123.1082740,-46d06m32.9s,-46.1091400,-5.9900000,9.8920000,2458518.3813200,1.5495900,2.8730000,3690.0000000,13.9220000,181920.0000000,5753.0000000,9.5518000,346.4940000,11159.0000000,4.5100000,1.5800000,2019-04-01 16:52:01,2020-05-20 16:00:02
581.01,180987952,,08h41m02.75s,130.2614550,-41d26m34.07s,-41.4427960,-11.5790000,7.1550000,2458518.6079900,1.3884600,1.5140000,610.0000000,4.7672700,15165.0000000,3091.0000000,9.5287000,434.2070000,10585.0000000,4.3500000,1.8400000,2019-04-01 16:52:00,2020-05-20 16:00:02
582.01,287474726,,08h28m30.73s,127.1280620,-28d21m33.31s,-28.3592540,-7.0790000,2.8630000,2458519.0975600,3.7423700,2.4800000,610.0000000,10.6375000,3654.5700000,2166.0000000,9.3994000,900.6510000,9988.0000000,3.5900000,4.2400000,2019-04-01 16:51:57,2020-05-20 16:00:02
583.01,131743355,,07h53m54.33s,118.4763780,-39d59m34.8s,-39.9929990,-11.4110000,4.0570000,2458493.9770900,6.5602800,1.0980000,3200.0000000,10.8807000,383.4920000,1232.0000000,9.3761000,354.4320000,10902.0000000,4.4200000,1.7200000,2019-04-01 16:52:04,2020-05-20 16:00:02
584.01,74482749,,09h10m04.4s,137.5183510,-43d55m29.85s,-43.9249570,-12.9290000,5.3730000,2458518.1563400,1.2598700,1.3770000,4590.0000000,20.0674000,12694.5000000,2957.0000000,9.1103000,436.4310000,9255.0000000,3.8800000,2.9100000,2019-04-01 16:52:00,2020-05-20 16:00:02
585.01,190990336,FP,08h57m29.52s,134.3730080,-39d46m42.32s,-39.7784230,-15.2090000,0.2440000,2458522.9388430,5.5471400,4.8350000,11569.0000000,19.6103000,1064.8261720,1456.9324950,8.9544000,157.6120000,6118.1000980,4.2900000,1.6600000,2019-04-01 16:51:58,2020-03-04 12:58:47
586.01,131979339,,07h55m39.28s,118.9136610,-37d51m27.77s,-37.8577130,3.0330000,-2.6670000,2458492.3177200,22.6441400,4.0060000,5560.0000000,32.8121000,,,8.2268000,253.0200000,9511.0000000,4.0500000,2.4200000,2019-04-01 16:52:01,2020-05-20 16:00:02
587.01,294090620,FP,08h41m35.02s,130.3959190,-22d11m39.47s,-22.1942980,-25.2410000,6.4790000,2458520.1678470,8.0092400,6.3620000,5599.5400390,,8594.2998050,2682.0000000,7.8130700,210.1390000,9333.0000000,,,2019-04-01 16:52:04,2019-12-17 10:00:02
588.01,130415266,,06h58m59.97s,104.7498600,-47d01m24.12s,-47.0233660,-9.5050000,-4.4670000,2458481.0000000,40.0000000,6.1470000,7000.0000000,,2101.5500490,1886.0000000,7.3123000,154.1860000,9624.0000000,,,2019-04-01 16:52:03,2019-12-17 10:00:02
589.01,412961700,,08h28m53.43s,127.2226180,-20d57m01.66s,-20.9504610,-0.6020000,-15.1520000,2458520.1582800,2.5188000,1.4730000,580.0000000,13.7376000,3805.6600000,2188.0000000,6.7250000,390.3930000,10817.0000000,,5.7900000,2019-04-01 16:52:03,2020-05-20 16:00:02
590.01,270841724,FP,08h48m16.49s,132.0687170,-47d06m53.13s,-47.1147570,,,2458522.0235600,18.9037210,9.0670000,24270.0000000,,,,10.4410000,,,,,2019-04-01 16:52:00,2020-03-04 12:58:47
591.01,146261607,FP,08h14m19.66s,123.5818990,-34d49m09.56s,-34.8193220,-5.8710000,4.7950000,2458493.5606690,1.0000000,5.9300000,17940.0000000,,13551.7001950,3005.0000000,10.1749000,1219.0800000,9365.0000000,4.0800000,,2019-04-01 16:52:03,2019-12-17 10:00:02
592.01,196286587,FP,08h22m13.72s,125.5571660,-25d04m10.09s,-25.0694700,4.8360000,-7.1650000,2458496.1748050,10.4000000,3.7090000,1500.0000000,6.1939700,646.8419800,1404.0000000,10.1985000,358.4410000,6439.2998050,4.1200000,1.9400000,2019-04-01 16:51:58,2020-03-04 12:58:47
593.01,128463355,FP,07h52m14.3s,118.0595840,-29d42m50.66s,-29.7140720,2.8010000,-9.7290000,2458493.0850900,13.9086000,2.9870000,4760.0000000,37.5946000,,,10.1078000,382.8980000,6333.0000000,3.8100000,2.2900000,2019-04-01 16:52:02,2020-05-20 16:00:02
594.01,146406806,,08h14m56.07s,123.7336210,-31d36m29.63s,-31.6082310,-5.1350000,1.3190000,2458498.6337300,13.9520000,4.4900000,3320.0000000,,,,10.0220000,308.2440000,,,,2019-04-01 16:52:00,2020-05-20 16:00:02
595.01,287329267,,07h19m08.05s,109.7835420,-59d18m07.35s,-59.3020420,-4.8400000,7.5830000,2458331.9473300,7.6435600,3.1410000,390.0000000,8.5574900,1413.0400000,1708.0000000,9.9959000,432.6420000,6258.1000000,3.5900000,2.9400000,2019-04-01 16:51:56,2020-05-20 16:00:02
596.01,144956678,,08h08m16.47s,122.0686350,-35d33m33.96s,-35.5594330,-1.8630000,13.1330000,2458492.9857100,1.5147200,1.9680000,580.0000000,6.8079500,1622.6600000,1768.0000000,9.9071000,388.6820000,6017.0000000,3.5500000,2.9300000,2019-04-01 16:51:56,2020-05-20 16:00:02
597.01,146208651,FP,08h53m49.91s,133.4579630,-48d48m45.65s,-48.8126800,41.8290000,-20.2170000,2458519.2233890,6.5224000,2.6300000,844.5739750,8.4681700,71.5773010,810.0000000,9.7960000,253.6190000,4951.7001950,3.5500000,2.6500000,2019-04-01 16:51:56,2019-12-17 10:00:02
598.01,81429971,,08h12m42.77s,123.1782160,-42d56m06.04s,-42.9350100,1.0840000,-0.7400000,2458494.8227800,3.0437500,3.6700000,1080.0000000,25.4496000,38064.6000000,3891.0000000,10.1356000,869.5550000,8000.0000000,,3.5900000,2019-04-01 16:51:56,2020-05-20 16:00:02
599.01,145982812,FP,08h52m34.85s,133.1452040,-50d00m31.67s,-50.0087980,-9.3100000,8.3280000,2458518.4693600,0.8296700,1.7550000,4744.5498050,20.1053010,65023.3984380,4448.0000000,10.4708000,618.6020000,6991.1000980,3.8300000,2.6500000,2019-04-01 16:52:03,2019-12-17 10:00:02
600.01,134396419,,08h09m05.5s,122.2729330,-37d03m42.7s,-37.0618600,-3.0670000,4.0520000,2458491.9209400,4.3653900,2.4270000,1470.0000000,,2596.3100000,1988.0000000,10.2681000,829.7260000,9156.5000000,,,2019-04-01 16:52:03,2020-05-20 16:00:02
601.01,141363913,,08h37m50.96s,129.4623460,-43d02m31.26s,-43.0420170,-11.4430000,-1.0040000,2458521.3914100,3.4762300,1.8790000,1440.0000000,12.1771000,381.6530000,1231.0000000,9.9223000,409.7660000,6221.0000000,3.5300000,3.1000000,2019-04-01 16:52:03,2020-05-20 16:00:02
602.01,175176327,FP,07h43m18.08s,115.8253260,-36d29m48.17s,-36.4967140,-4.4720000,10.5470000,2458502.7875500,11.0974300,1.6970000,3750.0000000,16.9982000,267.9480000,1127.0000000,10.0465000,613.4110000,10633.0000000,4.0800000,2.5100000,2019-04-01 16:52:03,2020-05-20 16:00:02
603.01,262746281,,09h24m25.88s,141.1078540,+05d45m57.8s,5.7660560,-20.4710000,-43.6110000,2458523.7891700,8.0885000,7.8640000,2700.0000000,9.5816400,2427.0600000,1955.0000000,9.7417900,205.9240000,5900.8000000,4.0400000,1.6300000,2019-04-01 16:52:03,2020-05-20 16:00:02
604.01,145027461,FP,08h09m01.79s,122.2574660,-30d47m16.58s,-30.7879390,-4.5940000,2.8580000,2458492.7265620,1.0724200,1.9960000,632.1890260,22.0397000,1909.7800290,1841.0000000,10.4029000,1006.5400000,5001.6000980,,7.9700000,2019-04-01 16:52:04,2020-03-04 12:58:47
605.01,181304295,,08h43m40.7s,130.9195890,-36d39m25.19s,-36.6569970,-8.3000000,10.4000000,2458521.0837900,3.3838700,2.1480000,5960.0000000,33.0573000,5159.5300000,,10.4349000,508.9050000,8265.0000000,,2.1200000,2019-04-01 16:52:04,2020-05-20 16:00:02
606.01,122262940,FP,08h52m57.27s,133.2386130,-57d56m26.24s,-57.9406230,-19.2740000,-1.7040000,2458519.9460450,2.0033700,3.0910000,12786.9003910,27.5597990,16183.0000000,3142.0000000,10.2688000,431.8610000,6514.0000000,4.0300000,2.2200000,2019-04-01 16:52:05,2019-12-17 10:00:02
607.01,153651591,,08h04m02.22s,121.0092640,-26d09m56.43s,-26.1656760,-4.3690000,6.2600000,2458492.5577400,2.1454200,1.8070000,1180.0000000,10.1134000,3997.1800000,2215.0000000,10.5259000,921.9170000,9389.0000000,3.9200000,2.8000000,2019-04-01 16:51:57,2020-05-20 16:00:02
608.01,186547153,FP,08h51m21.32s,132.8388460,-34d25m54.68s,-34.4318560,-5.3000000,2.4000000,2458518.5495610,1.1905000,1.7280000,1471.8299560,,5540.8198240,2403.0000000,10.1978000,500.6470000,7471.8999020,4.0900000,,2019-04-01 16:51:58,2020-03-04 12:58:47
609.01,134404603,FP,08h09m21.55s,122.3398120,-39d09m52.52s,-39.1645890,-81.9830000,76.6170000,2458496.7176700,4.9701900,1.6250000,14440.0000000,31.3659000,190.0480000,1034.0000000,9.8360000,144.6230000,5759.0000000,4.3000000,1.1900000,2019-04-01 16:51:58,2020-05-20 16:00:02
610.01,80275202,FP,08h06m06.29s,121.5262190,-44d22m30.31s,-44.3750850,-5.6070000,7.3890000,2458495.3417970,3.6646500,2.7600000,2383.1101070,8.2535300,2466.3701170,1963.0000000,10.4989000,437.9690000,7889.0000000,4.5300000,1.5400000,2019-04-01 16:51:58,2019-12-17 10:00:02
611.01,154459165,,08h08m08.24s,122.0343470,-28d03m58.28s,-28.0661890,-32.6600000,-22.3080000,2458491.8884800,3.1490500,3.4140000,990.0000000,3.0353000,2827.4500000,2031.0000000,10.4259000,97.3234000,4869.0000000,4.5400000,0.7900000,2019-04-01 16:51:58,2020-05-20 16:00:02
612.01,284738182,,07h23m31.64s,110.8818410,-37d50m07.68s,-37.8354680,-12.7500000,10.6320000,2458492.4903300,0.9136100,1.1110000,1240.0000000,5.5190000,4353.7700000,2263.0000000,10.1939000,292.6230000,7126.0000000,4.2900000,1.5000000,2019-04-01 16:51:58,2020-05-20 16:00:02
613.01,77527511,,09h29m03.12s,142.2629950,-05d22m32.41s,-5.3756690,9.2140000,-40.5810000,2458518.2712000,0.7786400,0.9860000,1520.0000000,8.7603900,877.1150000,1516.0000000,9.9492100,221.0160000,4949.2000000,,2.1900000,2019-04-01 16:51:59,2020-05-20 16:00:02
614.01,118021229,FP,08h33m54.02s,128.4750940,-20d56m26.33s,-20.9406460,-50.7810000,-7.6470000,2458518.2813720,0.8850100,1.6220000,820.2789920,6.7700700,2010.8499760,1865.0000000,9.9473310,255.9010000,5362.0000000,3.7500000,2.1500000,2019-04-01 16:52:00,2019-12-17 10:00:02
615.01,190496853,,08h53m38.09s,133.4086890,-40d32m37.32s,-40.5437010,-17.3540000,25.5190000,2458518.2926100,4.6620200,4.0960000,11650.0000000,18.5858000,1411.2700000,1707.0000000,10.3015000,360.4080000,7437.0000000,4.2100000,1.7000000,2019-04-01 16:52:00,2020-05-20 16:00:02
